1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,kospi200(-20),nasdaq(-20),putcall(-20),미국10년물국채금리수익률(-20),환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),런던_가스오일(-1~-5),런던_가스오일(-11~-15),런던_가스오일(-16~-20),탄소배출권(-1~-5),탄소배출권(-6~-10),탄소배출권(-11~-15),탄소배출권(-16~-20),가솔린(-1~-5),가솔린(-6~-10),가솔린(-11~-15),가솔린(-16~-20),천연가스(-1~-5),천연가스(-6~-10),천연가스(-11~-15),천연가스(-16~-20),은(-1~-5),은(-6~-10),은(-11~-15),은(-16~-20),주석(-1~-5),주석(-6~-10),주석(-11~-15),주석(-16~-20),납(-1~-5),납(-6~-10),납(-11~-15),납(-16~-20),아연(-1~-5),아연(-11~-15),아연(-16~-20),알루미늄(-1~-5),알루미늄(-11~-15),알루미늄(-16~-20),니켈(-1~-5),니켈(-6~-10),니켈(-11~-15),니켈(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),미국_원면(-1~-5),미국_원면(-6~-10),미국_원면(-11~-15),미국_원면(-16~-20),현미(-1~-5),현미(-6~-10),현미(-11~-15),현미(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),런던_소맥(-1~-5),런던_소맥(-6~-10),런던_소맥(-11~-15),런던_소맥(-16~-20),오렌지주스(-1~-5),오렌지주스(-6~-10),오렌지주스(-11~-15),오렌지주스(-16~-20),원목(-1~-5),원목(-6~-10),원목(-11~-15),원목(-16~-20),미국_대두유(-1~-5),미국_설탕(-1~-5),미국_설탕(-11~-15),미국_대두박(-1~-5),미국_대두박(-6~-10),미국_대두박(-16~-20),생우(-1~-5),생우(-6~-10),생우(-11~-15),생우(-16~-20),런던_커피(-1~-5),런던_커피(-11~-15),런던_커피(-16~-20),런던_설탕(-1~-5),런던_설탕(-6~-10),런던_설탕(-11~-15),런던_설탕(-16~-20),귀리(-1~-5),귀리(-6~-10),귀리(-11~-15),귀리(-16~-20),런던 코코아 선물 과거 데이터(-1~-5),런던 코코아 선물 과거 데이터(-6~-10),런던 코코아 선물 과거 데이터(-11~-15),런던 코코아 선물 과거 데이터(-16~-20),육우(-1~-5),육우(-6~-10),육우(-11~-15),육우(-16~-20),코스닥수익률표준편차(-1~-5),코스닥수익률표준편차(-6~-10),코스닥수익률표준편차(-11~-15),코스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),회사명,경기국면
0.086288626,0.02778989,0.054379086,0.169892275,317690,2020-12-09,0.000967118,0.089053282,0.342465753,-0.057318321,-0.02975177,0.086512971,0.079699964,0.004210644,0.021733347,0.01455191,0.020078773,0.02242561,0.008405834,0.019459574,0.005345682,0.014385707,0.02229585,0.010507283,0.031884396,0.043343668,0.024550372,0.024644886,0.010157253,0.029643157,0.014435855,0.016736586,0.003555954,0.011332676,0.001998286,0.004837966,0.011084802,0.010019411,0.013183347,0.009647278,0.004661343,0.006114694,0.01316282,0.009299737,0.007399121,0.004277342,0.012528962,0.015869051,0.012167651,0.011922964,0.005589211,0.005719366,0.014083738,0.011962057,0.02095811,0.02924138,0.019807673,0.006672694,0.00645988,0.009005157,0.012304353,0.005299222,0.003970118,0.008972238,0.00194951,0.009270949,0.014618996,0.006794973,0.017312964,0.007197449,0.011067647,0.009434477,0.005470883,0.003655007,0.004687076,0.002707031,0.006746697,0.022145385,0.011238781,0.005158066,0.001493793,0.018308067,0.010473012,0.022435466,0.02105938,0.012771821,0.00805367,0.008531822,0.006535319,0.010418191,0.00197301,0.003838914,0.005375359,0.006260157,0.013921702,0.004765563,0.016844221,0.003483589,0.0069353,0.008416042,0.010533452,0.002468265,0.017343374,0.017205915,0.00562453,0.015891306,0.008802907,0.015999541,0.019166555,0.011059695,0.006132459,0.008595598,0.005625403,0.01431424,0.014341591,0.008360905,0.006488617,0.006769158,0.0032579393009447,퀀타매트릭스,0
0.1019987109999999,0.084566205,0.10170353,0.13698382,365270,2021-07-22,0.086253369,0.025240088,0.582278481,-0.138092061,0.013561113,-0.021359666,0.029043471,0.035189159,0.019011919,0.014466173,0.014914843,0.02594247,0.022281277,0.030327242,0.038024498,0.013773623,0.012515981,0.019367383,0.013724122,0.01659654,0.013554204,0.027188399,0.013172341,0.01141652,0.005516462,0.009829508,0.003781774,0.002826384,0.000341084,0.003345903,0.012084634,0.00868173,0.006565713,0.0071924,0.005027192,0.008885441,0.002636303,0.014992372,0.017644647,0.011115541,0.018654747,0.01077562,0.00954256,0.013084569,0.015675145,0.008640031,0.014118276,0.044833968,0.01704602,0.008824506,0.014704914,0.021930983,0.010262892,0.012412098,0.005217478,0.009805077,0.008723119,0.00675717,0.013283736,0.00949851,0.027673211,0.006560298,0.006654226,0.012668371,0.089960132,0.009508407,0.026655402,0.008596354,0.013721471,0.04496284,0.010067446,0.018875011,0.026556805,0.014052779,0.019931341,0.037519714,0.091141442,0.032768117,0.022088351,0.01483071,0.021939445,0.007125649,0.009707446,0.018873659,0.028715271,0.002269657,0.009344312,0.007062345,0.006247745,0.013846682,0.009650766,0.005889864,0.005343921,0.01372227,0.00765378,0.007607002,0.020846354,0.021798873,0.011271697,0.018737811,0.010828137,0.022297726,0.005445255,0.008291571,0.008938402,0.007572246,0.009200402,0.009881369,0.005576605,0.008406585,0.004121728,0.004621623,0.0048005449905732,큐라클,1
0.2344237939999999,0.053326991,0.051257321,0.165439611,348080,2023-06-15,-0.002943341,0.090068703,-0.305084746,0.029331885,-0.045074002,0.055978454,0.067438017,0.006079188,0.017112737,0.015743812,0.015664987,0.028976958,0.010653279,0.014906672,0.023738756,0.013521243,0.024389407,0.022595614,0.013125908,0.027883059,0.019582447,0.025380926,0.010126506,0.016613969,0.011265965,0.009597622,0.01766227,0.011678068,0.004642561,0.012511716,0.007444218,0.006170685,0.014869967,0.003491218,0.024545459,0.015168661,0.017729833,0.009991915,0.009588289,0.003276617,0.026054331,0.015057811,0.023661983,0.00129491,0.011198391,0.006770934,0.012115779,0.014225866,0.026851619,0.014504212,0.010730223,0.005205293,0.007736673,0.017116235,0.017489672,0.005420615,0.004879749,0.007716608,0.006475841,0.00362127,0.019316701,0.01603022,0.031459099,0.011988237,0.014898122,0.012783234,0.013876941,0.019591937,0.020597725,0.017873956,0.024537345,0.011574916,0.016148515,0.006604082,0.015491589,0.017334718,0.014348576,0.006442453,0.004079556,0.013808269,0.014347878,0.004679634,0.007273738,0.010194012,0.013429197,0.006006377,0.007972185,0.014571587,0.004057308,0.004214571,0.010329764,0.004152701,0.006460042,0.017692055,0.006371387,0.007717229,0.015838004,0.01535533,0.008764946,0.009695234,0.01245489,0.008002738,0.001292629,0.001950016,0.00891861,0.008551835,0.005092064,0.007146331,0.015971684,0.00353435,0.008579505,0.007986613,0.0078542599522477,큐라티스,0
0.382137373,0.0623789629999999,0.02213181,0.028866278,115180,2016-02-29,-0.123501824,-0.005088911,-0.072727273,-0.095384615,0.02888297,0.011744745,-0.038430211,0.024556515,0.025998704,0.064141941,0.023006042,0.051902598,0.05332763,0.045665022,0.035143032,0.028255649,0.034180935,0.062692763,0.030007726,0.015262442,0.023793769,0.010438198,0.013663371,0.006092421,0.013696803,0.01678599,0.001207628,0.007417942,0.011623521,0.007938142,0.018517149,0.007039471,0.009709055,0.010207712,0.019908105,0.014230558,0.017351084,0.006849245,0.005033132,0.00891601,0.01973589,0.013913177,0.026868427,0.022805779,0.014885398,0.008862273,0.012934279,0.007749409,0.017301251,0.00221162,0.01421167,0.005964115,0.018195261,0.007106464,0.009718287,0.010336347,0.015994473,0.01263103,0.022269129,0.010915477,0.014209233,0.028825829,0.003824155,0.004980723,0.007679449,0.007574932,0.001921807,0.00365992,0.009503464,0.002706698,0.009322017,0.011204832,0.020188472,0.029964879,0.005087803,0.007003213,0.005583906,0.015887617,0.005593333,0.007265609,0.015066483,0.013462025,0.005781584,0.003795641,0.007461831,0.003392043,0.00325437,0.009433914,0.010342773,0.007971695,0.006090942,0.011887595,0.008271507,0.026979302,0.004876799,0.01547355,0.020059061,0.015351078,0.009296465,0.022874323,0.014428419,0.017512151,0.010861893,0.015560548,0.004303221,0.006592227,0.012544982,0.008141165,0.007909719,0.017562482,0.029646649,0.005350497,0.0060167509173374,큐리언트,1
0.050574915,0.011686959,0.037909273,0.027499945,405100,2022-11-02,-0.155262105,-0.023123004,-0.063063063,0.078029294,-0.006912925,0.056957155,0.004678598,0.027148147,0.012059275,0.033643311,0.020388503,0.037804888,0.014169946,0.017220866,0.0268057,0.010606247,0.016119618,0.019874176,0.067512301,0.045537037,0.025400433,0.03568873,0.015721191,0.003942123,0.014725635,0.028599039,0.020882998,0.005097873,0.018777185,0.010731997,0.029716275,0.009101316,0.017144957,0.004814011,0.027392513,0.013336914,0.014129479,0.016862556,0.012955423,0.022236887,0.030787304,0.010706661,0.005665828,0.009689299,0.020830269,0.023274103,0.003494314,0.035131099,0.014558254,0.005906069,0.016737649,0.028869305,0.028096932,0.025679455,0.008421851,0.017726824,0.003914044,0.003394994,0.001852718,0.009005561,0.01775128,0.011810439,0.04074174,0.007639701,0.004541534,0.005035547,0.007469205,0.01714326,0.010578205,0.015004428,0.00978894,0.003821918,0.029301407,0.021682387,0.014055885,0.012737646,0.019700466,0.013738567,0.029852063,0.009773257,0.014783294,0.005851356,0.009420114,0.015191203,0.006015092,0.021582092,0.00355605,0.00224384,0.002657778,0.007304216,0.016605125,0.011176295,0.010565518,0.005091938,0.012926364,0.003511333,0.025222104,0.016914107,0.014622484,0.015702264,0.007759685,0.015392543,0.00530476,0.013646358,0.007658318,0.005150855,0.004219729,0.006211811,0.012297578,0.014010507,0.02620104,0.032796099,0.0077461466526294,큐알티,0
0.077514599,0.040877157,0.034179263,0.041054805,259960,2021-08-10,0.137848606,0.012435866,-0.243478261,-0.065585331,-0.003576413,-0.003350268,0.015997163,0.014715852,0.005569052,0.01674209,0.006070111,0.012948644,0.022891021,0.015618839,0.012337598,0.01174261,0.028912653,0.017451203,0.008471725,0.015028636,0.026850252,0.009728569,0.021399095,0.002318897,0.023534052,0.006099543,0.002808092,0.003807231,0.010770961,0.009703463,0.015375458,0.005689789,0.009299092,0.013796233,0.012921941,0.009896379,0.007143547,0.007116419,0.013702832,0.006798417,0.015497427,0.00305127,0.017734748,0.014786727,0.006437046,0.006030526,0.007814168,0.009355411,0.019270923,0.067562889,0.051688772,0.009365631,0.001986407,0.005709833,0.005676583,0.002720219,0.006669687,0.007272803,0.006819763,0.003152691,0.006935891,0.008403247,0.006533949,0.009958086,0.013721814,0.012917129,0.013422672,0.007269659,0.01206885,0.011166925,0.012259986,0.007678708,0.022900164,0.027759848,0.01464096,0.048204415,0.037886833,0.042599254,0.056086484,0.00993815,0.018921566,0.016566908,0.004845971,0.015545345,0.015323155,0.005873071,0.00436464,0.008758359,0.003033694,0.0145646,0.031679355,0.02626416,0.019244988,0.003964893,0.009387137,0.011884985,0.015815493,0.002108816,0.017601046,0.007135751,0.0062114,0.009936263,0.015790844,0.003783765,0.008678303,0.001756547,0.009484666,0.005467313,0.006421827,0.009419753,0.006692329,0.005445299,0.0019572954836811,크래프톤,1
0.1034399,0.06857089,0.03717327,0.028454525,110790,2018-10-01,-0.012302285,-0.00779205,0.085106383,0.07092942,0.002432432,0.014742121,0.023768022,0.007785036,0.002395048,0.005249142,0.024888805,0.021677864,0.033792258,0.07910392,0.005807668,0.008620031,0.007002133,0.017420288,0.029672684,0.007863616,0.019729076,0.009028159,0.014672869,0.004779479,0.003875905,0.006049138,0.000844996,0.001216223,0.002967001,0.001944059,0.008659946,0.008954801,0.012554801,0.019901528,0.016860685,0.00871606,0.021309816,0.012032113,0.00678254,0.013004753,0.009465346,0.028929954,0.009864696,0.020263849,0.007433315,0.020631171,0.012573861,0.013355024,0.008028703,0.031057963,0.013244646,0.008802035,0.010634079,0.013291217,0.007224769,0.00244583,0.003567267,0.014446247,0.012312754,0.010250902,0.014509733,0.019075532,0.018557312,0.011024249,0.006042743,0.017793535,0.017230573,0.005230186,0.005010223,0.008750121,0.004901484,0.007116889,0.011178707,0.016987925,0.009206442,0.031426832,0.005944561,0.057466643,0.015907674,0.006745976,0.029770073,0.025984264,0.005458529,0.008699128,0.010107145,0.007137039,0.004964434,0.002238578,0.015830865,0.0080933,0.008660782,0.014249566,0.015048281,0.018207639,0.002762338,0.012335444,0.007072931,0.013580401,0.024008519,0.010957467,0.009571888,0.014772874,0.007991402,0.018168453,0.002326004,0.004199321,0.004213577,0.009147319,0.009084598,0.005792458,0.006196307,0.006834401,0.002300149957992,크리스에프앤씨,0
0.142979799,0.049076471,0.035546491,0.027122629,900250,2016-01-28,0.38057554,-0.125250106,0.134020619,-0.126852659,0.028860152,-0.032345728,-0.010405217,0.020968334,0.011263111,0.02308376,0.039263404,0.039446475,0.029596135,0.016853734,0.025043695,0.024017962,0.023357914,0.010912037,0.004800387,0.012396066,0.02466502,0.036120184,0.011814315,0.008233938,0.021142675,0.01241479,0.017124602,0.006726235,0.001966131,0.008629926,0.009526535,0.011091309,0.010086572,0.008903721,0.01980017,0.01711236,0.01262036,0.010498975,0.008210049,0.012510657,0.012126501,0.012378965,0.024927861,0.018810077,0.009729501,0.01194893,0.010605402,0.005309871,0.021982164,0.006338306,0.016854286,0.005803286,0.009690496,0.005873259,0.001584388,0.007024892,0.01020074,0.015210673,0.010616872,0.007390435,0.011560105,0.006855583,0.016427536,0.000740166,0.00680976,0.006399249,0.011436986,0.00874028,0.004070606,0.010465485,0.007070521,0.008226966,0.019971635,0.009658046,0.024513201,0.013088443,0.020155824,0.005636415,0.011990574,0.004615091,0.014208294,0.015504239,0.009497835,0.008463862,0.009123191,0.010353559,0.015328362,0.011057178,0.002653549,0.008988179,0.00722059,0.013229026,0.007664897,0.014467854,0.011914731,0.008970362,0.007825013,0.022341489,0.009745047,0.032521577,0.008866594,0.022973737,0.012362087,0.022773903,0.003089935,0.013008711,0.013141132,0.012708543,0.009537529,0.008813024,0.013921787,0.007899314,0.0031858963837353,크리스탈신소재,1
0.1681383,0.053882353,0.044072406,0.035743489,352770,2020-12-04,-0.079116835,0.040892513,-0.031578947,0.11097561,-0.024405341,0.11575419,0.084645905,0.010718651,0.01455191,0.016297592,0.02242561,0.008405834,0.019459574,0.02563496,0.014385707,0.02229585,0.010507283,0.008077123,0.043343668,0.024550372,0.024644886,0.036053827,0.029643157,0.014435855,0.016736586,0.004179444,0.011332676,0.001998286,0.004837966,0.011743079,0.010019411,0.013183347,0.009647278,0.006589727,0.004821641,0.01316282,0.01057272,0.013970705,0.004277342,0.006332553,0.015869051,0.012167651,0.011922964,0.004157759,0.005719366,0.007657557,0.007609018,0.02095811,0.02924138,0.019807673,0.02561614,0.00645988,0.009005157,0.012304353,0.008816346,0.003970118,0.008972238,0.00194951,0.00432115,0.014618996,0.006794973,0.017312964,0.002632469,0.011067647,0.009434477,0.005470883,0.006899067,0.004687076,0.002707031,0.006746697,0.010903806,0.011238781,0.005158066,0.001493793,0.010562372,0.010473012,0.022435466,0.02105938,0.019060247,0.017222187,0.011428843,0.004509484,0.010418191,0.005065908,0.006418171,0.005375359,0.006260157,0.013921702,0.005408024,0.009010101,0.003483589,0.014340979,0.008416042,0.010533452,0.002468265,0.012785956,0.017205915,0.00562453,0.015891306,0.001943741,0.015999541,0.019166555,0.011059695,0.019386197,0.008595598,0.005625403,0.01431424,0.00137861,0.004511316,0.008382225,0.009713501,0.011541558,0.0037150709248454,클리노믹스,0
0.062414221,0.025514741,0.032776714,0.022515039,237880,2016-11-09,0.12,-0.008690516,0.097826087,0.064146621,0.021840315,-0.014923318,-0.068303605,0.006644577,0.005673348,0.011862739,0.011675233,0.018494318,0.016532888,0.029097287,0.013833102,0.018865621,0.006808877,0.016790351,0.031923682,0.018007452,0.05920199,0.026439491,0.008291347,0.018829754,0.007593639,0.004741452,0.017441257,0.008059181,0.005203069,0.004319057,0.006077508,0.00727719,0.008576298,0.008427741,0.008961106,0.009959054,0.016890651,0.003407463,0.008717015,0.007385386,0.03288912,0.008336934,0.004655774,0.014590728,0.013183066,0.004595039,0.002509028,0.026659886,0.012745876,0.017777688,0.008288425,0.003403889,0.012706395,0.007920213,0.007804112,0.00674474,0.014301899,0.01750423,0.018161121,0.013759596,0.026266978,0.019584748,0.015000541,0.011449876,0.008260262,0.00813737,0.009478522,0.003849029,0.007420762,0.008162254,0.001974652,0.02034338,0.031503926,0.008878014,0.015196111,0.002820801,0.008074277,0.007388578,0.007235469,0.009283977,0.014391893,0.007483384,0.005654006,0.00849681,0.004429033,0.009036299,0.014326988,0.005286363,0.013903091,0.024022391,0.004043239,0.006942904,0.00811086,0.013408284,0.007728049,0.00889313,0.014422986,0.014692147,0.042469264,0.02146475,0.021224216,0.007150861,0.006453651,0.000748653,0.00578345,0.016249364,0.003812626,0.00978665,0.019043128,0.016929445,0.004909704,0.005584958,0.0014419460894186,클리오,0
0.127927421,0.033164409,0.016616257,0.042299173,219130,2015-09-25,0.06434024,-0.016254871,0.115789474,-0.025641026,0.002702018,0.00486667,-0.005930577,0.017487074,0.007835609,0.020360959,0.00932855,0.008349119,0.001992661,0.00880066,0.022464972,0.020912112,0.026854131,0.015007709,0.007594954,0.010290388,0.010286157,0.014517628,0.019262504,0.016660106,0.006459696,0.009205087,0.014297958,0.011585552,0.009838278,0.006155669,0.008213933,0.016530986,0.011466557,0.005888153,0.017385123,0.018190866,0.014002617,0.007454569,0.006434217,0.009415871,0.015182075,0.014960118,0.028521241,0.015851404,0.017336091,0.01481898,0.023110548,0.013992418,0.006147113,0.02490483,0.006860668,0.005312475,0.013293501,0.005272824,0.005255898,0.009691229,0.008137867,0.008566244,0.008466723,0.010095991,0.023160148,0.007306454,0.002764728,0.011448823,0.018411104,0.014448091,0.006815464,0.018451605,0.007169896,0.006388766,0.003547312,0.019425599,0.007360201,0.002271525,0.010977695,0.012788112,0.026780254,0.019958331,0.003159316,0.014482233,0.010743236,0.016615641,0.006752336,0.012818553,0.015696493,0.012457329,0.00798212,0.008469987,0.010054616,0.016341629,0.016803497,0.007580383,0.010887228,0.023265608,0.015468348,0.005102824,0.01566698,0.014124036,0.010479405,0.020731956,0.006302276,0.004784678,0.007355302,0.006972338,0.005941628,0.008412927,0.007013858,0.006890374,0.017234516,0.010273687,0.02867183,0.015173932,0.0045115830360049,타이거일렉,0
0.129925152,0.121330161,0.097403065,0.0522241989999999,360070,2022-10-18,0.275483534,-0.065579583,-0.048543689,0.124124405,0.024888825,-0.068436868,-0.114331723,0.033643311,0.028793789,0.022537508,0.017220866,0.020079061,0.014975316,0.022141436,0.019874176,0.016514928,0.023523288,0.032968755,0.03568873,0.022795224,0.035880638,0.017798303,0.028599039,0.015456747,0.043244771,0.014986041,0.010731997,0.02008751,0.019487095,0.005734082,0.004814011,0.020538752,0.030070528,0.020652523,0.014129479,0.028211474,0.012519364,0.022236887,0.030313028,0.018371485,0.009689299,0.014981264,0.019443186,0.028422626,0.003494314,0.009232496,0.011035741,0.016737649,0.016590759,0.024849969,0.014635165,0.008421851,0.025493356,0.034787721,0.038762147,0.001852718,0.003835931,0.005973696,0.004722016,0.04074174,0.005767609,0.024070896,0.003843376,0.007469205,0.011144858,0.008765015,0.00548849,0.00978894,0.023732195,0.01475443,0.009264737,0.014055885,0.026606771,0.030808126,0.013830754,0.029852063,0.035731693,0.019401515,0.010806276,0.010820443,0.003876147,0.03405494,0.006015092,0.00932161,0.006233385,0.002657778,0.004350972,0.0033332,0.005120781,0.011176295,0.00835645,0.009067515,0.003511333,0.00444399,0.01535034,0.002524713,0.015702264,0.01176619,0.02684677,0.010242622,0.013646358,0.005432071,0.014742325,0.00252354,0.006211811,0.012384713,0.008287957,0.010406459,0.032542497,0.024205217,0.025089005,0.012897816,0.0053710616751269,탑머티리얼,0
0.16892934,0.037603231,0.012153395,0.041522849,124560,2019-12-10,-0.002930403,0.018613491,0.25,-0.055497925,0.024455352,-0.024414738,-0.056048351,0.004283031,0.01312795,0.0050854,0.005211063,0.023196253,0.014520354,0.014554245,0.006724855,0.014221342,0.026889654,0.021126876,0.021349714,0.021543539,0.030309023,0.014152393,0.013755573,0.013160826,0.007017628,0.001777048,0.006821477,0.007086381,0.006303383,0.01060171,0.004450681,0.009763867,0.00771997,0.007110051,0.002739645,0.007186203,0.00744467,0.006438322,0.007526829,0.003658847,0.010125007,0.012843317,0.01355792,0.013089454,0.010269896,0.008916692,0.006599464,0.015973709,0.01593419,0.017052272,0.034198965,0.009655171,0.005886211,0.010305688,0.016216376,0.005404472,0.004256908,0.004440725,0.005915039,0.007538253,0.022871041,0.011060074,0.0142184,0.004363265,0.005482485,0.01702128,0.004953811,0.00408103,0.002343925,0.009687366,0.006055824,0.010330875,0.010334792,0.009324843,0.009130941,0.010075064,0.014507629,0.016702877,0.014800027,0.010405321,0.006566297,0.005780778,0.008865754,0.002944212,0.004800504,0.0018539,0.003800533,0.004868412,0.003523379,0.011525989,0.012188474,0.014923518,0.006170188,0.005716011,0.004076269,0.00870477,0.011081426,0.01057741,0.014448226,0.011689204,0.006055121,0.003746905,0.007158723,0.002700433,0.003605344,0.004880203,0.011039287,0.018658625,0.01146355,0.008056789,0.017136479,0.004894578,0.0021029435030997,태웅로직스,1
0.102625572,0.088975783,0.039854711,0.090610071,55490,2017-10-31,0.002427184,0.025605852,0.0,0.019354839,-0.00554431,0.051054445,0.074200984,0.010463832,0.01066683,0.005569787,0.010710948,0.008486373,0.027224021,0.005422212,0.005596735,0.009644563,0.007905351,0.01380634,0.027426895,0.011201395,0.014132723,0.011277218,0.005355188,0.0027617,0.012578306,0.005503396,0.008933809,0.002464772,0.010273878,0.001724909,0.00874276,0.009142073,0.011207825,0.00567581,0.009293299,0.019035014,0.011961551,0.004780205,0.009931927,0.008555066,0.008650717,0.011580209,0.011627759,0.012042465,0.011069288,0.004364389,0.005000537,0.008250027,0.006592805,0.016058865,0.014130352,0.008433336,0.019705716,0.007109858,0.008742834,0.007934057,0.013961505,0.009501728,0.008336174,0.008167896,0.011467444,0.019928269,0.014023084,0.002163412,0.009424611,0.005442428,0.008012272,0.006161474,0.002566635,0.001086272,0.004761524,0.005355251,0.011909969,0.015162156,0.022196041,0.010882137,0.009135222,0.009280012,0.009401562,0.005952851,0.01679964,0.008842211,0.00469664,0.003451366,0.016361479,0.014896351,0.009347146,0.00572249,0.00642607,0.007295497,0.009827264,0.010740137,0.009057108,0.008612625,0.008705365,0.00507229,0.02348019,0.007893653,0.017971573,0.014873427,0.00848428,0.005366538,0.0156803,0.012168732,0.004987237,0.004623205,0.006616843,0.002550503,0.011703716,0.008203936,0.007485695,0.00830748,0.0025437333803276,테이팩스,1
0.252757645,0.051191523,0.023253344,0.044730605,214420,2015-07-10,0.121804511,-0.031502126,-0.128440367,-0.026879462,0.022784582,-0.011870362,0.019104436,0.025541068,0.01125162,0.010986467,0.00699366,0.007005567,0.014153155,0.002955439,0.026202205,0.026661565,0.006417649,0.014439661,0.011855315,0.014441748,0.021735368,0.015349328,0.025993023,0.00709782,0.001993706,0.012638429,0.023817024,0.028725088,0.015523165,0.002865887,0.019532757,0.010656901,0.004194718,0.010615462,0.018245409,0.0028077,0.007764713,0.013233711,0.005755747,0.006391137,0.04748615,0.016027903,0.022796627,0.015854713,0.028654258,0.004592212,0.007679376,0.008334125,0.018641921,0.005710019,0.023541913,0.008769886,0.006676716,0.012973519,0.008721829,0.006750827,0.016707144,0.0071033,0.013174034,0.006165001,0.012117099,0.009502339,0.009993809,0.013017338,0.033312286,0.014697984,0.01150527,0.048826074,0.017244988,0.015741005,0.005700757,0.028907919,0.011733784,0.01368316,0.004380883,0.015113342,0.006128373,0.005108359,0.008375178,0.022784975,0.018259492,0.006936674,0.01988189,0.023866571,0.017111036,0.006549247,0.012262528,0.008301723,0.004593204,0.011098725,0.009810985,0.02290985,0.015847889,0.009058998,0.012043436,0.013476501,0.011239392,0.023908229,0.025884106,0.01076055,0.005474739,0.008068898,0.006852434,0.006199338,0.007116038,0.013391504,0.010760514,0.006670365,0.013916057,0.018431604,0.001468309,0.011044164,0.0036189532416147,토니모리,0
0.19935032,0.028754008,0.022828447,0.027277335,417790,2023-05-17,-0.122659781,0.015284677,0.475,-0.013923698,0.02963134,-0.037140273,-0.101979109,0.019592419,0.033908032,0.013005467,0.014488047,0.011709207,0.02582559,0.01297368,0.010552675,0.017473206,0.030651479,0.004953016,0.0231779,0.027243426,0.018609249,0.051794596,0.009056358,0.020810475,0.012937823,0.004160432,0.011710651,0.008698917,0.025572286,0.00368738,0.007416523,0.008137462,0.01328358,0.010683165,0.007013306,0.014370922,0.006788641,0.006086702,0.013646167,0.007665667,0.0,0.0,0.0,0.0,0.011585613,0.017299565,0.004824761,0.019419613,0.010396127,0.015181303,0.008401143,0.009615753,0.005333636,0.025347493,0.011480432,0.077574834,0.004868346,0.007076116,0.009558689,0.054403726,0.003549474,0.008987918,0.009577497,0.028076353,0.013460419,0.006241776,0.013653971,0.01348792,0.00894001,0.009545429,0.006726443,0.022056511,0.034409555,0.010813087,0.01421437,0.07777114,0.01764258,0.010941977,0.012883842,0.021158705,0.005819031,0.017558657,0.010364356,0.016723082,0.005066102,0.0044725,0.005455452,0.005997247,0.026845236,0.010118113,0.011501521,0.001817417,0.00649132,0.011523492,0.019901001,0.018139235,0.016542215,0.017229785,0.021530217,0.020913113,0.041819522,0.005388954,0.007671031,0.002787177,0.00587036,0.006885736,0.00706143,0.040380723,0.004822034,0.011203339,0.01718137,0.01384641,0.0071134714629898,트루엔,0
0.4063942939999999,0.0520744849999999,0.044210496,0.034462559,290090,2021-11-17,-0.099266779,0.056354895,-0.316901408,-0.012048193,-0.001269358,-0.005283542,0.033785268,0.026703466,0.014958919,0.009914352,0.0204154,0.01956445,0.020201141,0.015089516,0.004783647,0.019035826,0.023576609,0.011718683,0.044698735,0.04792993,0.035660632,0.028400006,0.004861947,0.013248556,0.020269047,0.004467233,0.00528829,0.006048741,0.014429275,0.012396435,0.006265407,0.008363213,0.006502102,0.011147147,0.007003207,0.007877056,0.006248467,0.01760581,0.015820825,0.012202302,0.010098123,0.008193436,0.011994759,0.002757395,0.008995246,0.012212642,0.009142911,0.018662258,0.024011977,0.011417515,0.013479825,0.003765371,0.012153271,0.015269268,0.019185306,0.006434266,0.006093597,0.01034274,0.003035099,0.011131493,0.010337653,0.022782944,0.019286552,0.00831207,0.011708595,0.00576231,0.007959653,0.004607529,0.011925557,0.009594705,0.005106329,0.012408684,0.017065545,0.015711374,0.006035975,0.112404098,0.027622161,0.022250403,0.017390364,0.011140039,0.009544944,0.009854044,0.023761986,0.013171424,0.004994867,0.00156918,0.001482776,0.008367296,0.016508106,0.005017982,0.00700182,0.013915295,0.010542117,0.016754383,0.003259692,0.006473126,0.010688099,0.025374625,0.012818656,0.015443323,0.005348961,0.011184538,0.008596108,0.006114125,0.002784533,0.004564882,0.010506731,0.006283528,0.015934683,0.004218694,0.008690138,0.009723641,0.0096002524243262,트윔,1
