1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),회사명,경기국면
0.0970811,0.055598939,0.042964113,0.020851067,255440,2017-09-29,9.51,1.888,0.016582721,0.009926504,0.005310067,0.009614975,0.007170447,0.008261203,0.004870691,0.004732903,0.010133021,0.005755947,0.005308189,0.010101558,0.012420828,0.02007657,0.015475335,0.009189647,0.011280898,0.014487632,0.018957056,0.015326683,0.003858297,0.006904519,0.01821391,0.007587589,0.002962675,0.006582345,0.004343019,0.008311036,0.0071765807756271,0.003092122685678,0.0069624685511562,0.0067250737501205,0.0030673253696705,0.0025066293167571,0.0038467045235733,0.0060183393043896,야스,1
0.090133595,0.0295363,0.023507084,0.041618469,137310,2021-07-16,18.45,1.451,0.016985787,0.02707795,0.009276881,0.0081995,0.00404455,0.003050312,0.002601488,0.00510197,0.008640031,0.017901547,0.010735742,0.003608657,0.015544399,0.018264979,0.01182022,0.01749465,0.006429878,0.007669634,0.005843775,0.013124513,0.090458181,0.023470825,0.013942269,0.026040932,0.00831869,0.006010398,0.004355832,0.005818495,0.0064644741829986,0.00542506413418,0.0049161537045181,0.0076291266268188,0.0050140233782579,0.0032164756079266,0.0030670182724724,0.0021137907363315,에스디바이오센서,1
0.034830059,0.041626878,0.038290834,0.012155164,217480,2017-03-02,11.81,1.713,0.001668507,0.010190613,0.003688452,0.012084793,0.002016032,0.007384871,0.004066045,0.00354951,0.003592454,0.018915528,0.004470401,0.021889646,0.019838527,0.014393511,0.004599498,0.005530389,0.007077953,0.02167088,0.02782995,0.002551247,0.014365609,0.007747946,0.01099741,0.006484168,0.004004422,0.004082761,0.003556925,0.004003648,0.0077246099713509,0.0033342707635032,0.0017239694504447,0.0030381325473647,0.0035877322263127,0.0061619514266362,0.0058624979117032,0.0065103658880139,에스디생명공학,1
0.037175368,0.028198316,0.016488632,0.048182497,304360,2023-05-04,20.09,3.21,0.024238527,0.025328409,0.013054422,0.009514149,0.007579389,0.004030546,0.007615287,0.009609189,0.010598439,0.012583187,0.006007786,0.005619643,0.005483801,0.018506192,0.013496502,0.020887937,0.006072034,0.012952299,0.011446416,0.042752865,0.00553953,0.014274256,0.005723949,0.010072119,0.006872867,0.005548541,0.002474292,0.011566897,0.0135457396026171,0.0095175322906709,0.0092448224274131,0.007253418608423,0.0026124491620087,0.0040436337273394,0.0094207627529873,0.0022755312976306,에스바이오메딕스,0
0.680395821,0.047430085,0.020299828,0.030463306,389500,2022-10-17,31.37,4.239,0.022823913,0.025214124,0.020362358,0.026053791,0.007245785,0.010018585,0.010816934,0.00867309,0.005797883,0.011687991,0.013979493,0.011590103,0.01875601,0.001971346,0.024776139,0.014777463,0.001626827,0.006345405,0.024373486,0.009736639,0.006598944,0.011574643,0.006871515,0.005293603,0.017238188,0.012135683,0.012941881,0.006462097,0.0192586836584,0.0278808378370042,0.0184205987016873,0.0105854842539556,0.0050852414111021,0.0067585604512973,0.0066366750828577,0.0058461031632068,에스비비테크,1
0.520891177,0.031703833,0.04403527,0.0509297259999999,298060,2020-06-17,33.47,0.874,0.016351067,0.041888676,0.023274733,0.023487054,0.004128737,0.006524616,0.014422897,0.005846123,0.00659603,0.018307506,0.011700467,0.00874587,0.005489868,0.005561226,0.007543604,0.022356981,0.049802471,0.013010415,0.029307875,0.025918986,0.001149186,0.011550527,0.006597655,0.011714394,0.03697357,0.011953207,0.008135985,0.012044296,0.0292666816378483,0.0101849382243353,0.006383202845551,0.0117047368339813,0.0070567417573499,0.0043169401213217,0.0056328519672798,0.0025684605813571,에스씨엠생명과학,0
0.714269727,0.047190709,0.030907491,0.0258184619999999,275630,2018-08-06,11.27,2.097,0.01226263,0.01387253,0.013400173,0.004154805,0.003638688,0.001498205,0.004096145,0.005799378,0.014620895,0.00738609,0.010719801,0.016666597,0.01072802,0.008951715,0.008253002,0.026713565,0.009159135,0.014885958,0.013627618,0.064311171,0.010732725,0.007475733,0.012725725,0.005926244,0.009224153,0.00639166,0.002855678,0.006254298,0.0097417763959149,0.0104592422270231,0.0039003224854609,0.007706060855018,0.0066954497666661,0.0074349746946786,0.0038872392797899,0.007056314527088,에스에스알,1
0.491821326,0.0514822009999999,0.035100256,0.029448548,160600,2015-06-26,14.02,1.818,0.013545123,0.009063984,0.006115778,0.020111513,0.005978009,0.010606742,0.00385933,0.003260547,0.007931939,0.006713689,0.013115095,0.005382945,0.023541913,0.016903529,0.016394548,0.006460153,0.009939308,0.015062717,0.02354601,0.002120848,0.013405604,0.012630469,0.006186704,0.01234537,0.004969784,0.004552584,0.003155629,0.006665669,0.005417109970449,0.0078350763964656,0.0078257925003055,0.0052077182805175,0.0049390559438966,0.0031885112742634,0.0075669316377755,0.003980702532255,에스엔텍,0
0.04335357,0.041132384,0.039491455,0.026337673,263920,2017-09-28,9.55,1.888,0.014659843,0.009897523,0.010026567,0.017197684,0.006985463,0.008996767,0.002034989,0.005074806,0.003634699,0.006915908,0.007595961,0.015616538,0.013066271,0.0197565,0.015639383,0.006794736,0.011153422,0.011983445,0.016284986,0.017325808,0.003269172,0.00835146,0.017211204,0.008876459,0.002489134,0.006244665,0.005600741,0.004258283,0.0077046459342462,0.0029522251517791,0.0062074050366647,0.0079624775893437,0.00122502730005,0.0026743243357874,0.0036028864645423,0.006064098152236,에스엔피월드,1
0.136632456,0.074883576,0.101740036,0.050847714,109610,2015-12-29,16.08,1.655,0.018293433,0.021310869,0.030759379,0.012671717,0.005012685,0.008333836,0.017134034,0.002765971,0.009464697,0.010391048,0.0227153,0.008655064,0.004160457,0.006961611,0.00664628,0.020238918,0.006595121,0.007729283,0.037390904,0.013495708,0.004160577,0.006533326,0.01752694,0.009414538,0.007801979,0.010706882,0.00380438,0.012775841,0.0049602335429721,0.0137389061510624,0.0106511683329872,0.0145906333039279,0.0033733587111792,0.0073798296512488,0.0051056256091408,0.006530721668583,에스와이패널,0
0.099725739,0.050136145,0.041252236,0.0519165479999999,306040,2019-11-18,12.46,1.518,0.008493271,0.003102855,0.01195541,0.020840468,0.004516163,0.001715739,0.011293855,0.006501659,0.004553102,0.0069008,0.013509702,0.00926191,0.014133646,0.014249634,0.011292106,0.016581923,0.012117468,0.012896175,0.02851833,0.018790594,0.005687867,0.008321401,0.005802478,0.005917956,0.009011668,0.006852854,0.0050654,0.005637754,0.0035309697251427,0.0034772772421443,0.0073632197305805,0.0067308400787969,0.0028140074936085,0.0037678558915296,0.0030444461030557,0.0034731143837024,에스제이그룹,0
0.72226974,0.047100053,0.04629905,0.041335735,210980,2015-06-23,12.11,1.795,0.008211315,0.005282774,0.023300485,0.019984709,0.012936331,0.003861686,0.00505997,0.004134422,0.006218569,0.00599964,0.015907429,0.006503035,0.014219135,0.017411834,0.01552565,0.006439282,0.013973575,0.024974354,0.002364388,0.007015436,0.011749069,0.012345537,0.012652626,0.007442591,0.004463075,0.003462099,0.006109512,0.007756957,0.0061606492789953,0.0073442107080654,0.0059838596336267,0.0097228248555658,0.0046350112402087,0.0047386498997683,0.0061016444225716,0.0038141849977375,에스케이디앤디,0
0.660142088,0.024717848,0.027060081,0.01419197,326030,2020-07-02,27.68,0.831,0.016127473,0.031572841,0.014360621,0.016351067,0.008142358,0.005692666,0.005910445,0.004128737,0.005842513,0.006871965,0.00461383,0.00659603,0.015353643,0.01509288,0.016917876,0.005489868,0.004267013,0.024446732,0.013732336,0.049802471,0.01778838,0.008436274,0.002100498,0.001149186,0.01520229,0.008062724,0.036898479,0.005501096,0.0176664305574026,0.0129463904489527,0.029024442938614,0.0101796657102437,0.001917108160079,0.0020917481775779,0.0070813575897357,0.0050607446972712,에스케이바이오팜,0
0.239412802,0.034407267,0.030240453,0.014548539,234300,2017-12-05,11.33,2.112,0.011131702,0.006449853,0.008729595,0.012375342,0.004224277,0.005095828,0.00954518,0.007050769,0.004489764,0.008096645,0.004922231,0.003782425,0.013136533,0.008073454,0.005817862,0.009976181,0.010222996,0.013258585,0.021610657,0.013202138,0.009672357,0.007213785,0.005222997,0.009371091,0.009078852,0.007418998,0.003950446,0.002858963,0.0089491775908826,0.0046474904174872,0.0070348002361479,0.0038872370803321,0.0054871380977314,0.0038634385663151,0.0076202574666803,0.0020692936443543,에스트래픽,1
0.319013421,0.036211835,0.039853946,0.01619114,237690,2016-06-23,17.25,1.337,0.014716004,0.027211083,0.017394141,0.012972115,0.006411627,0.005017566,0.005448213,0.010926529,0.008334803,0.016806561,0.006079141,0.018539646,0.005098683,0.014059732,0.035409866,0.017885024,0.009218975,0.030326177,0.004464977,0.002911357,0.026433567,0.019307502,0.007603357,0.009187488,0.008231723,0.007507985,0.005776099,0.005910815,0.006212776466097,0.0052323271727997,0.004505187012954,0.0028402383979736,0.0043715670947215,0.0056339777407392,0.0079990601398989,0.0084257575368253,에스티팜,0
0.492602708,0.037059641,0.069793173,0.038562832,288620,2018-10-15,21.3,2.051,0.016108661,0.004016791,0.020562913,0.009234386,0.013407856,0.007134882,0.00667649,0.005496252,0.006149199,0.007264221,0.011838286,0.007597297,0.016313077,0.011670931,0.025303474,0.017201712,0.002572763,0.004252642,0.017617978,0.014910056,0.00954707,0.003285686,0.012730812,0.012502419,0.021672303,0.008834229,0.005512245,0.006365379,0.0230291809743273,0.0084728787007026,0.0031342438719819,0.0097991547258723,0.00606742724501,0.004069607321523,0.002300149957992,0.00394669318649,에스퓨얼셀,1
0.760569736,0.07461329,0.072863825,0.083038774,317830,2019-08-14,22.1,1.149,0.019988514,0.027924754,0.043502938,0.004586528,0.0031857,0.011619955,0.008958787,0.003509544,0.009268667,0.009094673,0.014559298,0.007110881,0.022815732,0.014845906,0.013769746,0.008491459,0.009853596,0.011771538,0.015822249,0.0110956,0.030298241,0.007319516,0.017304535,0.007771067,0.007107964,0.008627439,0.008201698,0.008417361,0.0160249063954753,0.0173023492452253,0.0089303204841726,0.0063966048927377,0.0041608517910778,0.0043414710019314,0.0023815570743171,0.0038000140897629,에스피시스템스,0
0.207416026,0.023288345,0.032685425,0.01848851,298690,2018-12-27,29.96,1.81,0.051469857,0.039323675,0.01974513,0.019648287,0.004659078,0.00660668,0.002711676,0.003727295,0.008122263,0.018859578,0.001324609,0.011533523,0.011805993,0.039114344,0.010693005,0.017457396,0.006175031,0.077585068,0.002167717,0.005672015,0.005177546,0.014491468,0.002334868,0.002258944,0.008296826,0.010220581,0.0076107,0.01035495,0.0364944819987922,0.0150099142120932,0.0214254531975044,0.012899685296374,0.0054121938389726,0.0036065836547736,0.004643233765582,0.0046360935435724,에어부산,0
0.744374655,0.037887927,0.020226913,0.037502493,187660,2021-06-03,18.04,1.191,0.005930461,0.017635595,0.02174626,0.013848237,0.001266926,0.003485151,0.003726116,0.00711056,0.006094013,0.012945113,0.014234874,0.007182064,0.003660324,0.022918414,0.003075613,0.022123163,0.005735478,0.009856189,0.007875946,0.014519872,0.019699433,0.043203813,0.006041389,0.027786569,0.00346181,0.005098518,0.012650084,0.010641502,0.002656459372401,0.0099607337233002,0.0183349391001186,0.0131528138467134,0.0032182174581835,0.0026862614130679,0.0085152416657981,0.0041975180390321,에이디엠코리아,1
0.159945094,0.090529509,0.022007385,0.050965449,298380,2018-12-19,25.58,1.783,0.029287922,0.022306004,0.017649337,0.020436337,0.0046886,0.002121401,0.004145295,0.005456133,0.014089755,0.011397453,0.010903089,0.004975402,0.011028226,0.017119123,0.007856506,0.021367952,0.074514616,0.005289643,0.01025348,0.009951028,0.008006712,0.002020366,0.00546038,0.008573537,0.010220581,0.0076107,0.01035495,0.008022524,0.0150099142120932,0.0214254531975044,0.012899685296374,0.0202340578496226,0.0037286455969529,0.0031242465637537,0.0043695185156494,0.0046388083032338,에이비엘바이오,0
0.125623803,0.046609784,0.082870079,0.056692213,241840,2019-07-19,14.45,1.327,0.012935868,0.020130603,0.00894098,0.025863452,0.003972358,0.004755329,0.006538673,0.011803162,0.004721056,0.014401695,0.003000962,0.00696129,0.029156051,0.01072624,0.01965021,0.020575738,0.050093941,0.009941978,0.013439818,0.007346367,0.012098695,0.016757562,0.004491543,0.024638711,0.005371274,0.012325178,0.006606826,0.003397993,0.0045677407316578,0.0060081361156052,0.0031519476728403,0.0086743213232129,0.0013832262256324,0.0045397565260652,0.0018047007989257,0.0054905512929035,에이스토리,0
0.033766729,0.058642067,0.037007391,0.029252128,312610,2019-07-01,14.06,1.479,0.015402834,0.004246921,0.029650423,0.02303332,0.001609491,0.005507282,0.015985736,0.002263459,0.003394848,0.005336511,0.011324632,0.005861449,0.014538631,0.022215465,0.025924129,0.016281555,0.011194475,0.027953769,0.028922287,0.002018718,0.018688074,0.00996488,0.01519193,0.013674776,0.00321738,0.006099234,0.007138938,0.005374092,0.0089998990430668,0.0059279101940911,0.0065809518154867,0.0158629642497754,0.0034765527029477,0.0064411569119544,0.0034117780541833,0.0037836129286853,에이에프더블류,0
0.149860392,0.067956258,0.042657614,0.111957751,72990,2016-10-17,16.21,1.35,0.006313448,0.017460732,0.010469981,0.029238115,0.001920328,0.003824949,0.013700497,0.004891029,0.010418938,0.00793024,0.00481867,0.008780859,0.007150272,0.016993924,0.012350144,0.010152864,0.007883756,0.006720061,0.021978297,0.026590165,0.022526344,0.005267737,0.017365182,0.011555629,0.007020667,0.007662978,0.005876584,0.001686547,0.0081532218948593,0.0032165413697222,0.0090104593656197,0.0069452968136153,0.0085579883748251,0.0049773688337352,0.0078744870333372,0.0044642831349964,에이치시티,1
0.053748237,0.037836319,0.036522007,0.046217616,176440,2016-11-28,13.15,1.764,0.017793927,0.016381686,0.026958223,0.014076561,0.008100269,0.003286713,0.002975541,0.013912446,0.013274443,0.011426211,0.009391451,0.023675369,0.011689239,0.006162311,0.008884558,0.025784278,0.011374269,0.019593661,0.023041205,0.010466798,0.001858666,0.005755134,0.010184896,0.022841792,0.00662176,0.004472809,0.017074341,0.006515155,0.0044239088463891,0.0054067206181635,0.0123357998897952,0.0037761146442335,0.0073591573236803,0.0038185169443408,0.0136556624633247,0.0018104268397049,에이치엔티,1
0.240206853,0.179451428,0.104130433,0.028956295,239610,2016-10-28,16.19,1.438,0.010376298,0.017614855,0.004791495,0.017365644,0.005156237,0.003312153,0.001713241,0.003910367,0.008738944,0.001689537,0.010639771,0.008458971,0.017517106,0.00827651,0.007440929,0.016882148,0.019773743,0.010755816,0.094015772,0.009214927,0.009942679,0.010706224,0.016290198,0.01362309,0.007693002,0.002643861,0.005981438,0.008136213,0.0072520805945282,0.0043077685211957,0.0079786736533134,0.0048086416217266,0.0058861734571842,0.0066224217437226,0.0085227100610741,0.0058681064553672,에이치엘사이언스,1
0.107119153,0.027864314,0.045308553,0.015106058,148930,2022-08-09,21.77,3.134,0.016318226,0.024633651,0.01939831,0.025488557,0.009704749,0.004220566,0.009904004,0.006031528,0.008493559,0.006031269,0.009334811,0.00929762,0.025446944,0.016320754,0.014053682,0.017428005,0.004069846,0.005428716,0.010994677,0.009812786,0.00937413,0.011938739,0.013056712,0.012437083,0.0056095,0.003420017,0.006525279,0.010616407,0.0123920303350903,0.0222287863001024,0.0192893506878846,0.0109220943424424,0.0048789903328701,0.0051983222110425,0.0061531571049004,0.0070092748852289,에이치와이티씨,1
0.120757617,0.03355871,0.037142321,0.0085943,357230,2021-05-14,18.81,1.116,0.01805747,0.011652168,0.015581477,0.009342299,0.003945439,0.009822228,0.006578572,0.001407528,0.00765726,0.0145577,0.00702634,0.010085443,0.013965848,0.032123672,0.008359433,0.016122029,0.002676622,0.002285151,0.013398386,0.006039898,0.026782284,0.007189495,0.025880713,0.020480193,0.01383993,0.00802354,0.007380443,0.008549469,0.0174284899899118,0.0082256489672471,0.0076414189924632,0.009539433103516,0.0072519227398956,0.0043764116113184,0.0035730080715977,0.0009447593297332,에이치피오,1
0.255413537,0.090133806,0.093398812,0.032928756,182400,2015-10-23,14.46,1.65,0.012733254,0.010907538,0.030533336,0.024377739,0.005683231,0.006299133,0.005809358,0.003243242,0.008818183,0.009242531,0.015289411,0.005682849,0.0137616,0.02538625,0.01203894,0.014839906,0.016053412,0.049379968,0.003278206,0.00478146,0.009387989,0.009701904,0.00914986,0.007881506,0.005385796,0.006581953,0.005384049,0.011688718,0.009649387275548,0.010061818684481,0.009805506538423,0.0192643057746606,0.0084454878584046,0.0056939971711848,0.0036667167728659,0.0045095379027659,에이티젠,0
0.748665942,0.024842464,0.026957058,0.031732507,262260,2020-07-16,28.0,0.829,0.011598344,0.019859306,0.013072164,0.016265347,0.003054213,0.007075775,0.006403515,0.004524526,0.01333237,0.009655797,0.009133561,0.006198745,0.008367566,0.025440253,0.01466805,0.012973738,0.006921845,0.020872097,0.003553561,0.015690524,0.012820234,0.017672729,0.016371017,0.018656891,0.009392279,0.011426236,0.01520229,0.008062724,0.0126824315745442,0.0114549757430422,0.020959780979147,0.0044750390757048,0.0028399512408247,0.0039744541402736,0.001917108160079,0.0020917481775779,에이프로,0
0.173755855,0.056094233,0.032528803,0.081489061,397030,2022-07-28,22.33,3.13,0.017382062,0.041051325,0.010708184,0.038574804,0.002224776,0.00593322,0.00870698,0.003178897,0.006101099,0.020121098,0.017497789,0.017800196,0.011833066,0.043861866,0.030542875,0.017898113,0.009408916,0.018113707,0.003542037,0.002891048,0.014852915,0.016869061,0.059703317,0.037299918,0.005875678,0.008744237,0.010849951,0.015961808,0.0251130380197821,0.0154114616382501,0.0166354088496317,0.011437559315732,0.0036687435470746,0.0067428355129447,0.0076767839987204,0.0087254769770563,에이프릴바이오,1
0.047739292,0.019428664,0.0587401309999999,0.00494803,244920,2020-11-20,23.7,0.963,0.012762303,0.01819241,0.046239186,0.017403509,0.003439384,0.007600534,0.027921938,0.006603005,0.007565775,0.006270409,0.006040774,0.004038962,0.024431963,0.009248283,0.012592796,0.008033045,0.015959341,0.010965475,0.020925968,0.008432145,0.009341844,0.022984498,0.005741468,0.005896433,0.008459092,0.007691066,0.019647507,0.006334173,0.0080813233491857,0.0143376757236926,0.0241425526410335,0.0214252757289263,0.0035333013854452,0.0019847176847838,0.0037109609664333,0.0045614977748725,에이플러스에셋,1
0.047601523,0.018150675,0.019136797,0.01738485,89970,2018-08-23,12.41,1.963,0.010605159,0.013913567,0.015776892,0.00526803,0.003716858,0.008377609,0.001373928,0.002498858,0.008919416,0.025112357,0.004839245,0.008402317,0.018516418,0.00825722,0.004732113,0.004869133,0.022299811,0.044078523,0.008344439,0.013428812,0.008232346,0.009020748,0.01372258,0.003711144,0.006389578,0.008175982,0.009695903,0.003826733,0.0018932024600335,0.0071244261835543,0.0048163841032923,0.0099664714503219,0.0067975733365207,0.0063444881936108,0.0069987605281087,0.0070701192655257,에이피티씨,1
0.014109855,0.027916626,0.011825735,0.022024032,214870,2015-10-13,17.67,1.638,0.030533336,0.024377739,0.019264824,0.017815861,0.005809358,0.003243242,0.013087986,0.010068877,0.015289411,0.005682849,0.022658001,0.004113018,0.01203894,0.014839906,0.020627553,0.015314466,0.003278206,0.00478146,0.014836071,0.00810107,0.00914986,0.007881506,0.004632448,0.009485919,0.002632258,0.006578696,0.013512587,0.012710407,0.0058330573210724,0.0119723537940918,0.0116450275488655,0.0093098517211648,0.0036143995699519,0.0044561752000137,0.0042043228486084,0.0047953555414058,에치디프로,0
0.08453462,0.043040876,0.112991208,0.033609641,64510,2018-03-15,16.59,2.268,0.006278759,0.023141838,0.011088047,0.009757499,0.00271898,0.007008581,0.008437021,0.004135999,0.004094835,0.014337217,0.007425804,0.004074183,0.010162518,0.005855216,0.011284984,0.004947444,0.005487308,0.010738523,0.018665904,0.009136378,0.00345678,0.008974667,0.006980278,0.003471952,0.006626243,0.011457997,0.008108063,0.009133416,0.0102594324195699,0.0095245776619902,0.0126860321772739,0.0104334420653084,0.0058214553054478,0.0064079598268992,0.0060919110114306,0.0073953764182328,에코마이스터,1
0.182481169,0.028019422,0.032397994,0.052788285,230360,2016-08-08,11.5,1.246,0.017292331,0.018512347,0.011030676,0.008340725,0.007666665,0.005772725,0.005314192,0.007207348,0.004988655,0.005815218,0.011753126,0.008039589,0.006683387,0.018467357,0.004985085,0.02128732,0.004479284,0.003155086,0.021115398,0.013180883,0.008593919,0.01335977,0.008606471,0.017992677,0.008696235,0.004060052,0.001549883,0.004808386,0.0071593888803752,0.0023151606099488,0.0061703440033324,0.0047372796659045,0.0066296527185954,0.0052141345630949,0.0048746786886073,0.0054561746535332,에코마케팅,0
0.164323407,0.036040228,0.0528859809999999,0.033059144,128540,2018-12-05,20.74,1.901,0.019327742,0.019757076,0.038707633,0.004068024,0.00560633,0.005800863,0.003772007,0.002826915,0.009679415,0.018799688,0.008550242,0.008711581,0.021398325,0.013745241,0.012404728,0.016383171,0.010004587,0.01624289,0.017723594,0.022583481,0.007737881,0.006993256,0.002919162,0.00421784,0.01035495,0.008022524,0.006756349,0.004837272,0.012899685296374,0.0202340578496226,0.0162969829225348,0.0161363422201676,0.0043695185156494,0.0046388083032338,0.0046405574653315,0.0056856946501707,에코캡,0
0.136482574,0.036751707,0.04897629,0.0561471549999999,247540,2019-03-05,14.74,1.836,0.014222126,0.02014904,0.004937424,0.008427175,0.005672843,0.001412101,0.012308278,0.002725358,0.003498043,0.002267865,0.010179051,0.003723082,0.017151002,0.018657595,0.008048571,0.007526768,0.006959621,0.022004841,0.046949124,0.036018289,0.003834753,0.006057297,0.009590178,0.004904355,0.008254437,0.005541094,0.009132249,0.007935666,0.0045421342637411,0.0047572132317424,0.0059454337560272,0.0091769359693674,0.0049218813949129,0.0018258710636251,0.0036479250162554,0.0021520160320958,에코프로비엠,0
0.142659777,0.032943968,0.023969877,0.015330916,83500,2017-02-27,12.09,1.663,0.010052966,0.002903924,0.009116518,0.012562013,0.007367373,0.000885196,0.0061138,0.00231673,0.016985035,0.007109263,0.008683744,0.020623498,0.010129903,0.00688462,0.008322291,0.009324619,0.021953562,0.007256912,0.026564044,0.006298755,0.007396122,0.00669383,0.00940321,0.007587738,0.005437687,0.002586261,0.003526036,0.006761495,0.0037104440107457,0.0027199093624948,0.0027225987550494,0.0048448061186461,0.0052378791099655,0.006519515202882,0.0055959634311947,0.0091165270878947,에프엔에스테크,1
0.2449947309999999,0.045641954,0.029250846,0.024667144,317870,2019-10-24,13.71,1.396,0.014446037,0.014326539,0.011341735,0.003568863,0.003374981,0.006881916,0.005982526,0.002421259,0.007403044,0.009719331,0.00771833,0.003478334,0.014037603,0.01674489,0.00923824,0.012988041,0.015931814,0.071920015,0.009347637,0.018005072,0.004538082,0.007645938,0.029087713,0.012096032,0.00756947,0.007981419,0.011917828,0.009190775,0.0074500996773398,0.0075052599882665,0.0129003965137028,0.0089930842131731,0.0035684453898204,0.0034311722616355,0.0045034393089784,0.0027596615376401,엔바이오니아,0
0.4287737779999999,0.066892541,0.051507912,0.053072243,236810,2021-01-21,21.32,0.971,0.006095857,0.016013142,0.011710682,0.024334632,0.006256501,0.007961592,0.019138479,0.011833087,0.006786001,0.018806837,0.006780109,0.010449995,0.006873935,0.018680249,0.019805371,0.007338271,0.018052951,0.017557443,0.006799675,0.006223455,0.005011301,0.023598932,0.003598087,0.007938579,0.020433707,0.018853886,0.012814882,0.012388752,0.0116777748927581,0.0148745877820414,0.0089234464618942,0.0042405409529068,0.0039768437761748,0.0032216262751976,0.0028083770765887,0.0014239262609703,엔비티,1
0.304366982,0.025134896,0.018682933,0.013209277,333620,2021-04-01,17.33,1.138,0.013083099,0.051607691,0.0354067,0.003784326,0.012916109,0.005380408,0.002958168,0.002684678,0.007099639,0.017350269,0.005564583,0.007493844,0.016615496,0.021897941,0.020408857,0.009412247,0.003417201,0.004057315,0.004250247,0.013349078,0.024222424,0.011495659,0.014876112,0.00674442,0.006635653,0.006460444,0.010644101,0.003073507,0.009151199107371,0.0180547705479906,0.0118044080016429,0.0255570034195132,0.0032648221212905,0.0058040558071225,0.0037525678777487,0.0069102443507042,엔시스,1
0.070664538,0.027059508,0.033764005,0.02647089,138250,2015-03-27,15.07,1.77,0.021615883,0.024202315,0.019532034,0.016366541,0.002431869,0.00857077,0.000481421,0.004270523,0.005625284,0.027945715,0.008673664,0.015048283,0.018884404,0.015133535,0.032749566,0.011661659,0.013685331,0.018980168,0.012636804,0.012306281,0.008601348,0.018423966,0.013574978,0.004495551,0.004827749,0.00883433,0.006350423,0.003544974,0.011181251820227,0.0065056940949197,0.0104026246198746,0.0061751882404195,0.0063791717447197,0.0098381599227759,0.0038076631686757,0.0035029069514743,엔에스쇼핑,1
0.135925502,0.027321109,0.026682728,0.044531899,265740,2020-12-02,21.17,0.982,0.012236879,0.023467518,0.006252673,0.019325301,0.010460502,0.009267752,0.005054434,0.003476033,0.008460783,0.008809075,0.013378887,0.006334601,0.037879083,0.009212781,0.026619993,0.026714846,0.013563043,0.006589363,0.016323233,0.010413746,0.010788722,0.007631307,0.008190557,0.013143386,0.012801757,0.007547146,0.010000238,0.009397015,0.0058109121735354,0.0064753280143248,0.0135703449931263,0.0212460828205195,0.0033335907826935,0.0035298382286842,0.0035445864671503,0.0022660235512779,엔에프씨,1
0.368721917,0.076634509,0.094608599,0.04646065,354200,2020-12-10,22.52,0.973,0.004195288,0.01390688,0.015564575,0.017527595,0.012188673,0.009811727,0.004254437,0.011333009,0.003279803,0.005550719,0.008095419,0.014534972,0.011665856,0.021248313,0.027281434,0.01758199,0.011086411,0.014675147,0.006721734,0.005380608,0.006824626,0.012144981,0.00940548,0.003652463,0.013675387,0.013342348,0.009378652,0.009403036,0.0108984034815694,0.0059128559422697,0.0088254234811655,0.0105300138923129,0.0040521096986276,0.0031932506210111,0.0039433739991037,0.0035852944580882,엔젠바이오,1
0.141890334,0.032775982,0.044305733,0.045151689,419080,2022-11-18,23.12,3.787,0.022948105,0.026605075,0.026075932,0.014702689,0.004112996,0.011517218,0.014612743,0.00292922,0.009648565,0.016178266,0.038040213,0.016119992,0.021811053,0.021913383,0.029476361,0.02869099,0.005319637,0.006428031,0.022551597,0.010932549,0.006800375,0.009614581,0.006151486,0.011470567,0.017936868,0.008674892,0.01095644,0.008060998,0.0153025590917362,0.0358945357912852,0.0228842339283395,0.0207952989416592,0.017205120112126,0.0066842721303586,0.0044436906795768,0.009041310316721,엔젯,1
0.636125675,0.062249763,0.044228871,0.043226323,208860,2016-07-28,12.72,1.203,0.012226109,0.009018517,0.024119586,0.022585713,0.002662421,0.007278543,0.005401675,0.006665271,0.008829583,0.008075333,0.006149653,0.013835663,0.003486907,0.022889907,0.021477048,0.018801125,0.018055918,0.015224228,0.002453457,0.006353323,0.005920515,0.021081654,0.027072634,0.022567016,0.003769942,0.002452437,0.007505016,0.011059214,0.0037958791840429,0.0057335180538439,0.0071230922814955,0.0101586314904886,0.0050566916779955,0.0074290828199347,0.0037446008015069,0.0059129545775904,엔지스테크널러지,0
